cwe_id,name,type,score,relationship_count
1339,Insufficient Precision or Accuracy of a Real Number,base,5.031000000000001,0
190,Integer Overflow or Wraparound,base,4.3888,0
410,Insufficient Resource Pool,base,4.329000000000001,0
835,Loop with Unreachable Exit Condition ('Infinite Loop'),base,4.329000000000001,0
1322,Use of Blocking Code in Single-threaded  Non-blocking Context,base,4.329000000000001,0
1284,Improper Validation of Specified Quantity in Input,base,4.329000000000001,0
789,Memory Allocation with Excessive Size Value,variant,3.8784,0
193,Off-by-one Error,base,3.8038000000000003,0
770,Allocation of Resources Without Limits or Throttling,base,3.1356,0
772,Missing Release of Resource after Effective Lifetime,base,3.055,0
