cwe_id,name,type,score,relationship_count
22,Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal'),base,4.329000000000001,0
434,Unrestricted Upload of File with Dangerous Type,base,4.329000000000001,0
94,Improper Control of Generation of Code ('Code Injection'),base,4.329000000000001,0
98,Improper Control of Filename for Include/Require Statement in PHP Program ('PHP Remote File Inclusion'),variant,3.8784,0
34,Path Traversal: '....//',variant,3.8784,0
33,Path Traversal: '....' (Multiple Dot),variant,3.8784,0
625,Permissive Regular Expression,base,3.6399999999999997,0
184,Incomplete List of Disallowed Inputs,Base,3.311431025126802,0
73,External Control of File Name or Path,Base,3.2010032558169708,0
183,Permissive List of Allowed Inputs,base,2.9120000000000004,0
