cwe_id,name,type,score,relationship_count
201,Insertion of Sensitive Information Into Sent Data,base,5.031000000000001,0
79,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),base,5.031000000000001,0
226,Sensitive Information in Resource Not Removed Before Reuse,base,4.329000000000001,0
494,Download of Code Without Integrity Check,base,4.329000000000001,0
1275,Sensitive Cookie with Improper SameSite Attribute,variant,3.8784,0
209,Generation of Error Message Containing Sensitive Information,base,3.6399999999999997,0
202,Exposure of Sensitive Information Through Data Queries,base,3.6399999999999997,0
352,Cross-Site Request Forgery (CSRF),compound,3.5536000000000003,0
441,Unintended Proxy or Intermediary ('Confused Deputy'),class,2.912,0
212,Improper Removal of Sensitive Information Before Storage or Transfer,Base,2.8948591628605627,0
