cwe_id,name,type,score
404,Improper Resource Shutdown or Release,Class,0.8172783490432964
226,Sensitive Information in Resource Not Removed Before Reuse,Base,0.7921603434434822
366,Race Condition within a Thread,Base,0.7792364683052
667,Improper Locking,Class,0.7748363541135126
772,Missing Release of Resource after Effective Lifetime,Base,0.7592648663858039
362,Concurrent Execution using Shared Resource with Improper Synchronization ('Race Condition'),Class,0.7577128595298902
662,Improper Synchronization,Class,0.7574444050770269
911,Improper Update of Reference Count,Base,0.7531075004963361
664,Improper Control of a Resource Through its Lifetime,Pillar,0.7521133878941618
367,Time-of-check Time-of-use (TOCTOU) Race Condition,Base,0.7426792186092319
