cwe_id,name,type,score
667,Improper Locking,Class,0.8049577073099771
662,Improper Synchronization,Class,0.7815572847820034
404,Improper Resource Shutdown or Release,Class,0.7746054328858856
754,Improper Check for Unusual or Exceptional Conditions,Class,0.7670010407908243
362,Concurrent Execution using Shared Resource with Improper Synchronization ('Race Condition'),Class,0.7640785424534842
226,Sensitive Information in Resource Not Removed Before Reuse,Base,0.7594983193324948
703,Improper Check or Handling of Exceptional Conditions,Pillar,0.758794571312607
366,Race Condition within a Thread,Base,0.7535565106796233
191,Integer Underflow (Wrap or Wraparound),Base,0.7518217494886448
131,Incorrect Calculation of Buffer Size,Base,0.7516779084894116
