cwe_id,name,type,score
667,Improper Locking,Class,0.784438010285913
404,Improper Resource Shutdown or Release,Class,0.7769386049810465
226,Sensitive Information in Resource Not Removed Before Reuse,Base,0.7703748350355114
665,Improper Initialization,Class,0.7672138635776045
909,Missing Initialization of Resource,Class,0.7629270050082633
662,Improper Synchronization,Class,0.7583388780770177
664,Improper Control of a Resource Through its Lifetime,Pillar,0.7499809205260676
754,Improper Check for Unusual or Exceptional Conditions,Class,0.7498964008998401
908,Use of Uninitialized Resource,Base,0.7481224228565215
362,Concurrent Execution using Shared Resource with Improper Synchronization ('Race Condition'),Class,0.7447769189997986
