cwe_id,name,type,score
59,Improper Link Resolution Before File Access ('Link Following'),Base,0.7978823652545263
266,Incorrect Privilege Assignment,Base,0.7788800633085482
274,Improper Handling of Insufficient Privileges,Base,0.7719308720101414
267,Privilege Defined With Unsafe Actions,Base,0.7712147049319777
280,Improper Handling of Insufficient Permissions or Privileges ,Base,0.7708644308692948
668,Exposure of Resource to Wrong Sphere,Class,0.7701370977843405
73,External Control of File Name or Path,Base,0.7676802635528865
41,Improper Resolution of Path Equivalence,Base,0.767077353289436
427,Uncontrolled Search Path Element,Base,0.7632383140656795
23,Relative Path Traversal,Base,0.7631574005560318
