cwe_id,name,type,score
664,Improper Control of a Resource Through its Lifetime,Pillar,0.7971861544775231
404,Improper Resource Shutdown or Release,Class,0.788016705397316
410,Insufficient Resource Pool,Base,0.7761807297292039
226,Sensitive Information in Resource Not Removed Before Reuse,Base,0.7696167674245684
667,Improper Locking,Class,0.760890823464996
754,Improper Check for Unusual or Exceptional Conditions,Class,0.7588485241326698
274,Improper Handling of Insufficient Privileges,Base,0.752800170600071
668,Exposure of Resource to Wrong Sphere,Class,0.7525102662860489
772,Missing Release of Resource after Effective Lifetime,Base,0.7520503580892145
405,Asymmetric Resource Consumption (Amplification),Class,0.7519799911684969
