cwe_id,name,type,score
23,Relative Path Traversal,Base,0.7691125476770938
41,Improper Resolution of Path Equivalence,Base,0.7652379227385387
74,Improper Neutralization of Special Elements in Output Used by a Downstream Component ('Injection'),Class,0.760996408184337
639,Authorization Bypass Through User-Controlled Key,Base,0.7607336082652677
59,Improper Link Resolution Before File Access ('Link Following'),Base,0.7605202551456832
668,Exposure of Resource to Wrong Sphere,Class,0.7587588756865362
73,External Control of File Name or Path,Base,0.7579820089107691
653,Improper Isolation or Compartmentalization,Class,0.7489795735011124
280,Improper Handling of Insufficient Permissions or Privileges ,Base,0.7488074309188212
274,Improper Handling of Insufficient Privileges,Base,0.7476324838199391
