cwe_id,name,type,score
451,User Interface (UI) Misrepresentation of Critical Information,Class,0.7614438507261878
367,Time-of-check Time-of-use (TOCTOU) Race Condition,Base,0.7482932424009601
1022,Use of Web Link to Untrusted Target with window.opener Access,Variant,0.743772038016699
59,Improper Link Resolution Before File Access ('Link Following'),Base,0.7401416548576506
362,Concurrent Execution using Shared Resource with Improper Synchronization ('Race Condition'),Class,0.737295913683139
366,Race Condition within a Thread,Base,0.7360743804777166
41,Improper Resolution of Path Equivalence,Base,0.7341031899468512
668,Exposure of Resource to Wrong Sphere,Class,0.7334251761635089
368,Context Switching Race Condition,Base,0.7322547539420428
610,Externally Controlled Reference to a Resource in Another Sphere,Class,0.7308312595784134
