cwe_id,name,type,score
664,Improper Control of a Resource Through its Lifetime,Pillar,0.7629047591620082
404,Improper Resource Shutdown or Release,Class,0.7519184440893766
653,Improper Isolation or Compartmentalization,Class,0.7458807430932531
405,Asymmetric Resource Consumption (Amplification),Class,0.7452461085369857
274,Improper Handling of Insufficient Privileges,Base,0.7422033361605251
668,Exposure of Resource to Wrong Sphere,Class,0.742182990643995
691,Insufficient Control Flow Management,Pillar,0.7393926210437961
280,Improper Handling of Insufficient Permissions or Privileges ,Base,0.7391101233925005
639,Authorization Bypass Through User-Controlled Key,Base,0.7389830357960213
1220,Insufficient Granularity of Access Control,Base,0.7372967711921465
