cwe_id,name,type,score
23,Relative Path Traversal,Base,0.799636798965268
37,Path Traversal: '/absolute/pathname/here',Variant,0.785584959706268
41,Improper Resolution of Path Equivalence,Base,0.7835788578078777
36,Absolute Path Traversal,Base,0.7790184008799594
35,Path Traversal: '.../...//',Variant,0.776538437221427
24,Path Traversal: '../filedir',Variant,0.7712258528932222
59,Improper Link Resolution Before File Access ('Link Following'),Base,0.7695723006728044
73,External Control of File Name or Path,Base,0.7649374654383321
25,Path Traversal: '/../filedir',Variant,0.7600869908117737
29,Path Traversal: '\..\filename',Variant,0.7593427914264514
