cwe_id,name,type,score
74,Improper Neutralization of Special Elements in Output Used by a Downstream Component ('Injection'),Class,0.7801332932371295
807,Reliance on Untrusted Inputs in a Security Decision,Base,0.766169733073393
184,Incomplete List of Disallowed Inputs,Base,0.7653933932877988
472,External Control of Assumed-Immutable Web Parameter,Base,0.7608356049930188
138,Improper Neutralization of Special Elements,Class,0.7590048208175136
639,Authorization Bypass Through User-Controlled Key,Base,0.757004428789497
73,External Control of File Name or Path,Base,0.7516722376671381
345,Insufficient Verification of Data Authenticity,Class,0.7505291503708406
1289,Improper Validation of Unsafe Equivalence in Input,Base,0.7504676347386103
303,Incorrect Implementation of Authentication Algorithm,Base,0.7496727265063785
