cwe_id,name,type,score
367,Time-of-check Time-of-use (TOCTOU) Race Condition,Base,0.7782617967744354
667,Improper Locking,Class,0.7621649744933849
404,Improper Resource Shutdown or Release,Class,0.7569229152836741
362,Concurrent Execution using Shared Resource with Improper Synchronization ('Race Condition'),Class,0.7521082985579336
754,Improper Check for Unusual or Exceptional Conditions,Class,0.7472273949742099
41,Improper Resolution of Path Equivalence,Base,0.740640532375108
653,Improper Isolation or Compartmentalization,Class,0.7363927906702034
125,Out-of-bounds Read,Base,0.7363185550697021
59,Improper Link Resolution Before File Access ('Link Following'),Base,0.7354842356656498
1289,Improper Validation of Unsafe Equivalence in Input,Base,0.7350740084908891
