cwe_id,name,type,score
184,Incomplete List of Disallowed Inputs,Base,0.7827041368006038
74,Improper Neutralization of Special Elements in Output Used by a Downstream Component ('Injection'),Class,0.7811808239434692
73,External Control of File Name or Path,Base,0.7692838445712744
917,Improper Neutralization of Special Elements used in an Expression Language Statement ('Expression Language Injection'),Base,0.7687643068358321
41,Improper Resolution of Path Equivalence,Base,0.7661267258716282
88,Improper Neutralization of Argument Delimiters in a Command ('Argument Injection'),Base,0.7610265066234372
138,Improper Neutralization of Special Elements,Class,0.7593696385583244
1289,Improper Validation of Unsafe Equivalence in Input,Base,0.753786206050314
183,Permissive List of Allowed Inputs,Base,0.7513579056235735
23,Relative Path Traversal,Base,0.7462049242708562
