cwe_id,name,type,score
170,Improper Null Termination,Base,0.7955084865323752
191,Integer Underflow (Wrap or Wraparound),Base,0.7585864499149768
131,Incorrect Calculation of Buffer Size,Base,0.7545326403553368
197,Numeric Truncation Error,Base,0.7522119949151587
805,Buffer Access with Incorrect Length Value,Base,0.7430422523077981
124,Buffer Underwrite ('Buffer Underflow'),Base,0.7428039559829402
193,Off-by-one Error,Base,0.7393723629409439
125,Out-of-bounds Read,Base,0.7388550276070656
130,Improper Handling of Length Parameter Inconsistency,Base,0.7314026693022341
126,Buffer Over-read,Variant,0.7299928590890855
