cwe_id,name,type,score
1336,Improper Neutralization of Special Elements Used in a Template Engine,Base,0.7705740366889027
80,Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),Variant,0.7623080710233303
74,Improper Neutralization of Special Elements in Output Used by a Downstream Component ('Injection'),Class,0.749808764899607
917,Improper Neutralization of Special Elements used in an Expression Language Statement ('Expression Language Injection'),Base,0.7469834684503975
96,Improper Neutralization of Directives in Statically Saved Code ('Static Code Injection'),Base,0.7288942027436086
184,Incomplete List of Disallowed Inputs,Base,0.7286258776332051
138,Improper Neutralization of Special Elements,Class,0.7200225421908226
116,Improper Encoding or Escaping of Output,Class,0.7183383415989699
1289,Improper Validation of Unsafe Equivalence in Input,Base,0.7137761866348302
79,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),Base,0.7100880425381566
