cwe_id,name,type,score
74,Improper Neutralization of Special Elements in Output Used by a Downstream Component ('Injection'),Class,0.7765320936594898
73,External Control of File Name or Path,Base,0.775425445425673
184,Incomplete List of Disallowed Inputs,Base,0.773461510813238
41,Improper Resolution of Path Equivalence,Base,0.7734543155618661
1289,Improper Validation of Unsafe Equivalence in Input,Base,0.7722779365233727
23,Relative Path Traversal,Base,0.7697175770016399
116,Improper Encoding or Escaping of Output,Class,0.7666890025477182
472,External Control of Assumed-Immutable Web Parameter,Base,0.7666660561400178
425,Direct Request ('Forced Browsing'),Base,0.764003084980635
434,Unrestricted Upload of File with Dangerous Type,Base,0.7638766285221041
