cwe_id,name,type,score
1336,Improper Neutralization of Special Elements Used in a Template Engine,Base,0.7695317890418638
74,Improper Neutralization of Special Elements in Output Used by a Downstream Component ('Injection'),Class,0.7610655226275592
80,Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),Variant,0.7569354349542348
917,Improper Neutralization of Special Elements used in an Expression Language Statement ('Expression Language Injection'),Base,0.7549583802301265
184,Incomplete List of Disallowed Inputs,Base,0.7461720583005601
96,Improper Neutralization of Directives in Statically Saved Code ('Static Code Injection'),Base,0.7390835824778335
138,Improper Neutralization of Special Elements,Class,0.7304740500720778
1289,Improper Validation of Unsafe Equivalence in Input,Base,0.724681380380895
73,External Control of File Name or Path,Base,0.7216018302622187
116,Improper Encoding or Escaping of Output,Class,0.7206508262567249
