cwe_id,name,type,score
366,Race Condition within a Thread,Base,0.7868194466459983
667,Improper Locking,Class,0.7721522369141333
662,Improper Synchronization,Class,0.770377066537463
362,Concurrent Execution using Shared Resource with Improper Synchronization ('Race Condition'),Class,0.7641748706810383
367,Time-of-check Time-of-use (TOCTOU) Race Condition,Base,0.7566725475919801
404,Improper Resource Shutdown or Release,Class,0.742207369155982
226,Sensitive Information in Resource Not Removed Before Reuse,Base,0.7265457342242375
1289,Improper Validation of Unsafe Equivalence in Input,Base,0.7258509817498986
368,Context Switching Race Condition,Base,0.7255098122017544
843,Access of Resource Using Incompatible Type ('Type Confusion'),Base,0.7216329749635862
