cwe_id,name,type,score
405,Asymmetric Resource Consumption (Amplification),Class,0.7812664643525508
404,Improper Resource Shutdown or Release,Class,0.774986752352822
407,Inefficient Algorithmic Complexity,Class,0.763406505396393
664,Improper Control of a Resource Through its Lifetime,Pillar,0.7626675617931881
799,Improper Control of Interaction Frequency,Class,0.7618046868122441
1289,Improper Validation of Unsafe Equivalence in Input,Base,0.7615900438527066
226,Sensitive Information in Resource Not Removed Before Reuse,Base,0.7607284986965202
668,Exposure of Resource to Wrong Sphere,Class,0.7603260529412836
789,Memory Allocation with Excessive Size Value,Variant,0.7519314928345091
41,Improper Resolution of Path Equivalence,Base,0.7458132898660396
