cwe_id,name,type,score
1390,Weak Authentication,Class,0.7742675692346571
807,Reliance on Untrusted Inputs in a Security Decision,Base,0.7726644107005576
1289,Improper Validation of Unsafe Equivalence in Input,Base,0.7725833645960254
639,Authorization Bypass Through User-Controlled Key,Base,0.7704520346174761
303,Incorrect Implementation of Authentication Algorithm,Base,0.7696435612452991
74,Improper Neutralization of Special Elements in Output Used by a Downstream Component ('Injection'),Class,0.7694817122461306
1391,Use of Weak Credentials,Class,0.7652146400737738
41,Improper Resolution of Path Equivalence,Base,0.7630189351903368
184,Incomplete List of Disallowed Inputs,Base,0.7624642193913502
668,Exposure of Resource to Wrong Sphere,Class,0.761887949535053
