cwe_id,name,type,score
662,Improper Synchronization,Class,0.7839746408117767
667,Improper Locking,Class,0.7796618933479962
362,Concurrent Execution using Shared Resource with Improper Synchronization ('Race Condition'),Class,0.7789748778776759
366,Race Condition within a Thread,Base,0.7781213868135337
367,Time-of-check Time-of-use (TOCTOU) Race Condition,Base,0.7754070950534876
404,Improper Resource Shutdown or Release,Class,0.7640064870877017
754,Improper Check for Unusual or Exceptional Conditions,Class,0.7451346801337468
405,Asymmetric Resource Consumption (Amplification),Class,0.7433261667596132
226,Sensitive Information in Resource Not Removed Before Reuse,Base,0.7420505591411231
664,Improper Control of a Resource Through its Lifetime,Pillar,0.7412192484869451
