cwe_id,name,type,score
191,Integer Underflow (Wrap or Wraparound),Base,0.7916798648618704
131,Incorrect Calculation of Buffer Size,Base,0.7827813633472835
805,Buffer Access with Incorrect Length Value,Base,0.7770033132347941
667,Improper Locking,Class,0.7756118810274935
125,Out-of-bounds Read,Base,0.7716349417759929
124,Buffer Underwrite ('Buffer Underflow'),Base,0.7669381621849696
823,Use of Out-of-range Pointer Offset,Base,0.7660933125079503
404,Improper Resource Shutdown or Release,Class,0.765728080553197
197,Numeric Truncation Error,Base,0.7652653341090693
1289,Improper Validation of Unsafe Equivalence in Input,Base,0.7592273673434049
