cwe_id,name,type,score
404,Improper Resource Shutdown or Release,Class,0.7964402957634055
226,Sensitive Information in Resource Not Removed Before Reuse,Base,0.7924337420575962
667,Improper Locking,Class,0.7820064169724738
459,Incomplete Cleanup,Base,0.7736270479625182
703,Improper Check or Handling of Exceptional Conditions,Pillar,0.7604093341925388
212,Improper Removal of Sensitive Information Before Storage or Transfer,Base,0.7574527652755851
754,Improper Check for Unusual or Exceptional Conditions,Class,0.7570685368476682
664,Improper Control of a Resource Through its Lifetime,Pillar,0.749534954553792
274,Improper Handling of Insufficient Privileges,Base,0.7478283283980462
755,Improper Handling of Exceptional Conditions,Class,0.7468541820540158
