cwe_id,name,type,score
226,Sensitive Information in Resource Not Removed Before Reuse,Base,0.77757865641478
667,Improper Locking,Class,0.7750809172712765
404,Improper Resource Shutdown or Release,Class,0.7747655345611264
909,Missing Initialization of Resource,Class,0.7728228985132881
662,Improper Synchronization,Class,0.771090524604662
665,Improper Initialization,Class,0.7690867023940635
754,Improper Check for Unusual or Exceptional Conditions,Class,0.7672482242029222
366,Race Condition within a Thread,Base,0.764259887244509
362,Concurrent Execution using Shared Resource with Improper Synchronization ('Race Condition'),Class,0.7637738051301314
908,Use of Uninitialized Resource,Base,0.761438744713051
