cwe_id,name,type,score
366,Race Condition within a Thread,Base,0.8205956395909548
667,Improper Locking,Class,0.811931883416771
362,Concurrent Execution using Shared Resource with Improper Synchronization ('Race Condition'),Class,0.7938898258601597
662,Improper Synchronization,Class,0.7920316735216179
404,Improper Resource Shutdown or Release,Class,0.7886423511436436
367,Time-of-check Time-of-use (TOCTOU) Race Condition,Base,0.7811090276261463
226,Sensitive Information in Resource Not Removed Before Reuse,Base,0.7774176256807537
131,Incorrect Calculation of Buffer Size,Base,0.771799668279183
909,Missing Initialization of Resource,Class,0.7591458204774526
754,Improper Check for Unusual or Exceptional Conditions,Class,0.7581896919295918
