cwe_id,name,type,score
404,Improper Resource Shutdown or Release,Class,0.7851113755621522
226,Sensitive Information in Resource Not Removed Before Reuse,Base,0.7830210738892713
772,Missing Release of Resource after Effective Lifetime,Base,0.7758872656155087
1325,Improperly Controlled Sequential Memory Allocation,Base,0.7660933164163571
789,Memory Allocation with Excessive Size Value,Variant,0.7641191038261145
664,Improper Control of a Resource Through its Lifetime,Pillar,0.7575845088740318
405,Asymmetric Resource Consumption (Amplification),Class,0.7551389500508643
775,Missing Release of File Descriptor or Handle after Effective Lifetime,Variant,0.7371266070209375
667,Improper Locking,Class,0.7316102714157393
909,Missing Initialization of Resource,Class,0.7289715972571125
