cwe_id,name,type,score
1390,Weak Authentication,Class,0.7627452474414042
212,Improper Removal of Sensitive Information Before Storage or Transfer,Base,0.7615821110257746
639,Authorization Bypass Through User-Controlled Key,Base,0.7613549165286653
668,Exposure of Resource to Wrong Sphere,Class,0.7594830463541677
1391,Use of Weak Credentials,Class,0.7567904349649706
538,Insertion of Sensitive Information into Externally-Accessible File or Directory,Base,0.7545205236320514
345,Insufficient Verification of Data Authenticity,Class,0.749954560659748
276,Incorrect Default Permissions,Base,0.7488900493972909
798,Use of Hard-coded Credentials,Base,0.7486318719794073
667,Improper Locking,Class,0.7481382363679178
