cwe_id,name,type,score
191,Integer Underflow (Wrap or Wraparound),Base,0.7721313239748172
131,Incorrect Calculation of Buffer Size,Base,0.7677044355736196
130,Improper Handling of Length Parameter Inconsistency,Base,0.7670981444384875
789,Memory Allocation with Excessive Size Value,Variant,0.7599818566952703
404,Improper Resource Shutdown or Release,Class,0.7539669748597362
805,Buffer Access with Incorrect Length Value,Base,0.7523612837835008
125,Out-of-bounds Read,Base,0.7517584727721495
1325,Improperly Controlled Sequential Memory Allocation,Base,0.7494770191136637
193,Off-by-one Error,Base,0.747573812935992
226,Sensitive Information in Resource Not Removed Before Reuse,Base,0.7475231512668006
