cwe_id,name,type,score
404,Improper Resource Shutdown or Release,Class,0.7770909304982339
667,Improper Locking,Class,0.7746823097962227
665,Improper Initialization,Class,0.7728238770480221
226,Sensitive Information in Resource Not Removed Before Reuse,Base,0.7720995539874751
754,Improper Check for Unusual or Exceptional Conditions,Class,0.769257461249394
1289,Improper Validation of Unsafe Equivalence in Input,Base,0.7638799412079826
662,Improper Synchronization,Class,0.762626788688878
703,Improper Check or Handling of Exceptional Conditions,Pillar,0.7617795655664432
909,Missing Initialization of Resource,Class,0.7616208506931246
280,Improper Handling of Insufficient Permissions or Privileges ,Base,0.7591211429170106
