cwe_id,name,type,score
451,User Interface (UI) Misrepresentation of Critical Information,Class,0.7979946912793385
41,Improper Resolution of Path Equivalence,Base,0.7920340862729198
404,Improper Resource Shutdown or Release,Class,0.7910229016046376
843,Access of Resource Using Incompatible Type ('Type Confusion'),Base,0.7891234461943482
668,Exposure of Resource to Wrong Sphere,Class,0.7886841802197969
754,Improper Check for Unusual or Exceptional Conditions,Class,0.7885767144865616
667,Improper Locking,Class,0.7863505288798657
941,Incorrectly Specified Destination in a Communication Channel,Base,0.7851921771627263
653,Improper Isolation or Compartmentalization,Class,0.7825702800668108
923,Improper Restriction of Communication Channel to Intended Endpoints,Class,0.7819658439385925
