cwe_id,name,type,score
1289,Improper Validation of Unsafe Equivalence in Input,Base,0.8014092835080521
1288,Improper Validation of Consistency within Input,Base,0.7702707528190718
179,Incorrect Behavior Order: Early Validation,Base,0.7488447165139464
1389,Incorrect Parsing of Numbers with Different Radices,Base,0.748022732069156
184,Incomplete List of Disallowed Inputs,Base,0.7460723723718672
41,Improper Resolution of Path Equivalence,Base,0.7447345000868619
807,Reliance on Untrusted Inputs in a Security Decision,Base,0.7423939676494042
138,Improper Neutralization of Special Elements,Class,0.741524207817205
274,Improper Handling of Insufficient Privileges,Base,0.7390521843837525
1286,Improper Validation of Syntactic Correctness of Input,Base,0.7380495303281012
