cwe_id,name,type,score
1289,Improper Validation of Unsafe Equivalence in Input,Base,0.7732493861522192
1288,Improper Validation of Consistency within Input,Base,0.7486295403876153
131,Incorrect Calculation of Buffer Size,Base,0.7443237489569545
191,Integer Underflow (Wrap or Wraparound),Base,0.7436307230554293
703,Improper Check or Handling of Exceptional Conditions,Pillar,0.7364299607074261
754,Improper Check for Unusual or Exceptional Conditions,Class,0.7358845067165023
345,Insufficient Verification of Data Authenticity,Class,0.7354578815562568
807,Reliance on Untrusted Inputs in a Security Decision,Base,0.735033581143395
184,Incomplete List of Disallowed Inputs,Base,0.7345224402620807
606,Unchecked Input for Loop Condition,Base,0.73428057724224
