cwe_id,name,type,score
191,Integer Underflow (Wrap or Wraparound),Base,0.7832266215786536
131,Incorrect Calculation of Buffer Size,Base,0.7822103616153575
125,Out-of-bounds Read,Base,0.77216892692907
681,Incorrect Conversion between Numeric Types,Base,0.7678308341763891
124,Buffer Underwrite ('Buffer Underflow'),Base,0.7638024521698928
193,Off-by-one Error,Base,0.7630341273518825
126,Buffer Over-read,Variant,0.7620036292382733
129,Improper Validation of Array Index,Variant,0.7612828149118012
197,Numeric Truncation Error,Base,0.7586032801651741
805,Buffer Access with Incorrect Length Value,Base,0.7572927209403263
