cwe_id,name,type,score
602,Client-Side Enforcement of Server-Side Security,Class,0.7816031408120832
74,Improper Neutralization of Special Elements in Output Used by a Downstream Component ('Injection'),Class,0.7710955528140311
611,Improper Restriction of XML External Entity Reference,Base,0.767382202898917
918,Server-Side Request Forgery (SSRF),Base,0.7650827471604168
1289,Improper Validation of Unsafe Equivalence in Input,Base,0.7621119492362264
80,Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),Variant,0.7614782725404592
113,Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Request/Response Splitting'),Variant,0.7606486246369597
1336,Improper Neutralization of Special Elements Used in a Template Engine,Base,0.7565073168274292
917,Improper Neutralization of Special Elements used in an Expression Language Statement ('Expression Language Injection'),Base,0.7564990081750933
184,Incomplete List of Disallowed Inputs,Base,0.7534657676256049
