cwe_id,name,type,score
366,Race Condition within a Thread,Base,0.7786382331760751
226,Sensitive Information in Resource Not Removed Before Reuse,Base,0.7680679132387525
404,Improper Resource Shutdown or Release,Class,0.765957459771125
415,Double Free,Variant,0.7652891244274961
667,Improper Locking,Class,0.7564006772882403
362,Concurrent Execution using Shared Resource with Improper Synchronization ('Race Condition'),Class,0.748352075966205
662,Improper Synchronization,Class,0.7356012627000516
754,Improper Check for Unusual or Exceptional Conditions,Class,0.7347386648319183
665,Improper Initialization,Class,0.7304952387376596
367,Time-of-check Time-of-use (TOCTOU) Race Condition,Base,0.729528449893606
