cwe_id,name,type,score
274,Improper Handling of Insufficient Privileges,Base,0.7673477005485954
280,Improper Handling of Insufficient Permissions or Privileges ,Base,0.7660840029668513
404,Improper Resource Shutdown or Release,Class,0.7638859859095095
664,Improper Control of a Resource Through its Lifetime,Pillar,0.7634903068174973
668,Exposure of Resource to Wrong Sphere,Class,0.7473604608388956
281,Improper Preservation of Permissions,Base,0.7469966771313268
667,Improper Locking,Class,0.7385579347181134
653,Improper Isolation or Compartmentalization,Class,0.7370882152835848
59,Improper Link Resolution Before File Access ('Link Following'),Base,0.7355687296699496
378,Creation of Temporary File With Insecure Permissions,Base,0.7344844826510407
