cwe_id,name,score,search_source
79,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),6604.921658111794,unknown
352,Cross-Site Request Forgery (CSRF),6243.38128041388,unknown
116,Improper Encoding or Escaping of Output,6035.701376246477,unknown
1390,Weak Authentication,6016.259090372027,unknown
863,Incorrect Authorization,5984.850304090297,unknown
