cwe_id,name,score,search_source
789,Memory Allocation with Excessive Size Value,6465.590674879949,unknown
770,Allocation of Resources Without Limits or Throttling,6304.974578622817,unknown
1325,Improperly Controlled Sequential Memory Allocation,6304.18775636002,unknown
1284,Improper Validation of Specified Quantity in Input,5924.7348807380895,unknown
772,Missing Release of Resource after Effective Lifetime,5826.859059234163,unknown
