cwe_id,name,score,search_source
1284,Improper Validation of Specified Quantity in Input,7915.091544136014,unknown
190,Integer Overflow or Wraparound,7915.069147104778,unknown
125,Out-of-bounds Read,7866.990903686044,unknown
116,Improper Encoding or Escaping of Output,7764.615308893487,unknown
88,Improper Neutralization of Argument Delimiters in a Command ('Argument Injection'),7742.745887730026,unknown
