cwe_id,name,score,search_source
22,Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal'),6959.912820958748,unknown
1284,Improper Validation of Specified Quantity in Input,6733.657632393341,unknown
119,Improper Restriction of Operations within the Bounds of a Memory Buffer,6709.758141723175,unknown
125,Out-of-bounds Read,6651.583546767922,unknown
23,Relative Path Traversal,6626.575288454008,unknown
