cwe_id,name,score,search_source
639,Authorization Bypass Through User-Controlled Key,6913.70328230561,base_query
863,Incorrect Authorization,6698.684940881757,base_query
285,Improper Authorization,6586.468010238659,base_query
425,Direct Request ('Forced Browsing'),6537.050469107253,base_query
200,Exposure of Sensitive Information to an Unauthorized Actor,6434.626096355609,base_query
