cwe_id,name,score,search_source
79,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),7133.424900472849,unknown
116,Improper Encoding or Escaping of Output,6609.175275694409,unknown
352,Cross-Site Request Forgery (CSRF),6414.664910724094,unknown
434,Unrestricted Upload of File with Dangerous Type,6381.733302924065,unknown
80,Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),6294.580205404503,unknown
