cwe_id,name,score,search_source
22,Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal'),8041.565992209059,unknown
88,Improper Neutralization of Argument Delimiters in a Command ('Argument Injection'),7810.969777533228,unknown
116,Improper Encoding or Escaping of Output,7697.249986370777,unknown
184,Incomplete List of Disallowed Inputs,7651.092386853113,unknown
23,Relative Path Traversal,7601.484367319534,unknown
