cwe_id,name,score,search_source
214,Invocation of Process Using Visible Sensitive Information,6291.1302917238745,unknown
88,Improper Neutralization of Argument Delimiters in a Command ('Argument Injection'),6280.17372185298,unknown
497,Exposure of Sensitive System Information to an Unauthorized Control Sphere,6093.40066135731,unknown
863,Incorrect Authorization,5875.1228321416565,unknown
22,Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal'),5839.763305570892,unknown
