cwe_id,name,score,search_source
639,Authorization Bypass Through User-Controlled Key,5163.22131573023,unknown
178,Improper Handling of Case Sensitivity,5076.540183831228,unknown
425,Direct Request ('Forced Browsing'),4952.438217745512,unknown
22,Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal'),4773.005992939783,unknown
434,Unrestricted Upload of File with Dangerous Type,4723.113601315051,unknown
